,tweet id,user id,politician name,twitter handle,tweet text,tweet lang,tweet creation date,election year,x coordinate,y coordinate
1338,6.927658477570212e+,14260960,Justin Trudeau,JustinTrudeau,"100 years ago today, Manitoba women won the right to vote – the first victory for women’s suffrage in this country.
https://t.co/HgCybKY3hX",en,2016-01-28 17:47:03+00:00,2015,2,4
1339,6.8983522967919e+,14260960,Justin Trudeau,JustinTrudeau,Great to see solid Canadian leadership in #Davos today for #WEF16. We’re ready to invest in the future https://t.co/AmCUCLQcM3,en,2016-01-20 15:41:49+00:00,2015,2,4
1340,6.905097010673132e+,14260960,Justin Trudeau,JustinTrudeau,I’m honoured to be recognized by @CatalystInc for our government’s work on gender parity and equality. #BecauseIts2016!,en,2016-01-22 12:21:56+00:00,2015,2,4
1341,6.931835803740856e+,14260960,Justin Trudeau,JustinTrudeau,Je suis à La Loche pour présenter mes condoléances aux habitants d’ici. Tout notre pays partage leur deuil. https://t.co/XtQyqzAaW1,fr,2016-01-29 21:26:58+00:00,2015,2,4
1342,6.925158119829832e+,14260960,Justin Trudeau,JustinTrudeau,Tonight we celebrate 45 years of Canada-China diplomatic relations. Thank you Ambassador Luo for the warm reception. https://t.co/adl28Om64D,en,2016-01-28 01:13:30+00:00,2015,2,4
1343,6.92350250606932e+,14260960,Justin Trudeau,JustinTrudeau,It’s #BellLetsTalk day! Let’s work to end the stigma around mental illness. RT this to donate 5¢ to Canadian mental health programs.,en,2016-01-27 14:15:37+00:00,2015,2,4
1344,6.923992211235799e+,14260960,Justin Trudeau,JustinTrudeau,My mother is an inspiration. Her bravery in discussing mental health struggles has opened the door for others. RT to support #BellLetsTalk.,en,2016-01-27 17:30:13+00:00,2015,2,4
1345,6.899870823082271e+,14260960,Justin Trudeau,JustinTrudeau,Good meetings today in #Davos. My thanks to Facebook’s @SherylSandberg and Microsoft CEO @SatyaNadella. #WEF16 https://t.co/Ho91U6XV5I,en,2016-01-21 01:45:14+00:00,2015,2,4
1346,6.916305375853363e+,14260960,Justin Trudeau,JustinTrudeau,"Eager to get back to Parliament today. We're focused on our commitments to Canadians, growing the economy &amp; strengthening our middle class.",en,2016-01-25 14:35:44+00:00,2015,2,4
1347,6.923667816803901e+,14260960,Justin Trudeau,JustinTrudeau,"You'll have the support of an entire country in this fight, Rolly. My best wishes to you and your family.  https://t.co/aZetNxRYIm",en,2016-01-27 15:21:18+00:00,2015,2,4
1348,6.906873428525875e+,14260960,Justin Trudeau,JustinTrudeau,Our country's heart is breaking. We grieve with - and stand with - the people of La Loche today. Full statement: https://t.co/tWQAaewlX1,en,2016-01-23 00:07:49+00:00,2015,2,4
1349,6.921611001886433e+,14260960,Justin Trudeau,JustinTrudeau,My thanks to the @ITK_CanadaInuit for the important meeting today. Let's work together to bring positive change. https://t.co/DVJ8BiKsLK,en,2016-01-27 01:44:00+00:00,2015,2,4
1350,6.923880747734835e+,14260960,Justin Trudeau,JustinTrudeau,"En ce Jour commémoratif de l’Holocauste, nous honorons la mémoire des victimes. Fin à l’intolérance/l’antisémitisme: https://t.co/qKeUbruxBB",fr,2016-01-27 16:45:55+00:00,2015,2,4
1351,6.920345784631009e+,14260960,Justin Trudeau,JustinTrudeau,My thoughts are also with Rogers Media employees facing layoffs. This is a challenging time for journalists telling Canada's stories. 2/2,en,2016-01-26 17:21:15+00:00,2015,2,4
1352,6.906868763369226e+,14260960,Justin Trudeau,JustinTrudeau,Le pays a le coeur brisé. Nous appuyons les résidents de La Loche aujourd’hui et sommes solidaires de leur peine : https://t.co/VvEExdptfO,fr,2016-01-23 00:05:58+00:00,2015,2,4
1353,6.935202923631084e+,16220555,Elizabeth May,ElizabethMay,@gparker30235806  I could not see who was heckling. I could only tell the noise came fm Conservative benches.#cdnpoli #GPC,en,2016-01-30 19:44:57+00:00,2015,1,0
1354,6.920712411471176e+,16220555,Elizabeth May,ElizabethMay,Env Commissioner finds the Pest Mngmt Agency has allowed pesticides to be used for yrs without study/review. #cdnpoli #GPC,en,2016-01-26 19:46:56+00:00,2015,1,0
1355,6.932965695928443e+,16220555,Elizabeth May,ElizabethMay,@DOAJoe  Keep up the great work Joe! #bcpoli,en,2016-01-30 04:55:57+00:00,2015,1,0
1356,6.906749190094193e+,16220555,Elizabeth May,ElizabethMay,"For those who think the choice is pipeline or rail, it's not. It is process in Alberta or export to jobs overseas.#kindermorgan #NEB #GPC",en,2016-01-22 23:18:27+00:00,2015,1,0
1357,6.909768553907118e+,16220555,Elizabeth May,ElizabethMay,First ever Electric vehicle food drive! At Oak Bay HS@geazone.ca @mustardseedvic #yyj #GPC https://t.co/wRWkgX2au2,en,2016-01-23 19:18:14+00:00,2015,1,0
1358,6.932368384131809e+,16220555,Elizabeth May,ElizabethMay,@MathieuFleury @CBCOttawa @cathmckenna He comes now and then. Tara is coaching. Pierre is coaching x-country skiing. :),en,2016-01-30 00:58:36+00:00,2015,1,0
1359,6.935149857171497e+,16220555,Elizabeth May,ElizabethMay,@muddywolfking @ec_minister  Agreed. Bitumen and diluent pipelines inconsistent with #climate goals. #GPC #climate,en,2016-01-30 19:23:52+00:00,2015,1,0
1360,6.836811460524278e+,16220555,Elizabeth May,ElizabethMay,"Enjoying a Sunday morning trip on @VIA_Rail from Toronto to Ottawa. Grey day, slate waters of Lake Ontario and scattered snow. Lovely.",en,2016-01-03 16:07:42+00:00,2015,1,0
1361,6.93521855735464e+,16220555,Elizabeth May,ElizabethMay,"@MacSapintosh @colbycosh @gmbutts in relation to newspapers, they only look at price. #nottheissue",en,2016-01-30 19:51:10+00:00,2015,1,0
1362,6.935142639067587e+,16220555,Elizabeth May,ElizabethMay,May's Point of Order on Decorum - interrupted by heckling as I plead for less heckling.#cdnpoli https://t.co/U3hFZ7CkKB #GPC,en,2016-01-30 19:21:00+00:00,2015,1,0
1363,6.903944845473874e+,16220555,Elizabeth May,ElizabethMay,Great discussion in Whistler with 3 great mayors and MLA on how we implement climate action in #ParisAgreement. @AWAREWhistler #GPC,en,2016-01-22 04:44:06+00:00,2015,1,0
1364,6.930481227134403e+,16220555,Elizabeth May,ElizabethMay,"@UNFCCC  Time for Canada to prepare our new #climate target, or the #CPC weak target will be assumed to be our goal.#GPC",en,2016-01-29 12:28:43+00:00,2015,1,0
1365,6.917726490899497e+,16220555,Elizabeth May,ElizabethMay,"Voting - so that's fun. With election of Bryan May in Cambridge, when my vote is recorded we get a shout out for #saanichgulfislands. #GPC",en,2016-01-26 00:00:26+00:00,2015,1,0
1366,6.920725579362836e+,16220555,Elizabeth May,ElizabethMay,Elizabeth May responds to landmark ruling by the Canadian Human Rights Tribunal | Green Party of Canada https://t.co/ofAo1ZujlE #GPC,en,2016-01-26 19:52:10+00:00,2015,1,0
1367,6.902761420292465e+,16220555,Elizabeth May,ElizabethMay,"Met with some of the public locked out of the ""public"" NEB hearing. #kindermorgan @dogwoodbc @lynnequarmby #GPC https://t.co/UwskDYD2oV",en,2016-01-21 20:53:51+00:00,2015,1,0
1368,6.935155663052759e+,16220555,Elizabeth May,ElizabethMay,@JodieEmery And it creates a lot of GHG. Bizarre and polluting system.,en,2016-01-30 19:26:10+00:00,2015,1,0
1369,6.932961952009216e+,16220555,Elizabeth May,ElizabethMay,https://t.co/nHYUB4Lv2G,zxx,2016-01-30 04:54:28+00:00,2015,1,0
1370,6.837152465408983e+,16220555,Elizabeth May,ElizabethMay,MUST SEE film @thebigshort makes it clear the stupidity/fraud behind the 2008 financial crash has not been corrected.@SenSanders#GPC#cdnpoli,en,2016-01-03 18:23:12+00:00,2015,1,0
1371,6.845662887447101e+,16220555,Elizabeth May,ElizabethMay,"Thank you for knowing that, ""@vanayan: The only person that would've cancelled Saudi LAV deal would be May Hopefully there won't be more.""",en,2016-01-06 02:44:56+00:00,2015,1,0
1372,6.836798248131584e+,16220555,Elizabeth May,ElizabethMay,"Great comment! ""@TorontoStar: ICYMI New York Times commenter Bob is really from Edmonton https://t.co/vSj50OFDXm https://t.co/YbHg8xyFze""",en,2016-01-03 16:02:27+00:00,2015,1,0
1373,6.920379033802875e+,16220555,Elizabeth May,ElizabethMay,@VCateMB I think it is a corporate media concentration of ownership problem too.,en,2016-01-26 17:34:28+00:00,2015,1,0
1374,6.921037333799977e+,16220555,Elizabeth May,ElizabethMay,@tangowhiskey2 @CBCPolitics  Exactly. I couldn't hear them even though I was using the built-in hearing aid. #heckling #QP #cdnpoli,en,2016-01-26 21:56:03+00:00,2015,1,0
1375,6.935468071759667e+,16220555,Elizabeth May,ElizabethMay,"@ealboim @gmacofglebe @colbycosh @gmbutts Kent called degree of media concentration ""monstrous"" - BEFORE 42 dailies all owned by 1 co. #GPC",en,2016-01-30 21:30:18+00:00,2015,1,0
1376,6.909693067466588e+,16220555,Elizabeth May,ElizabethMay,U,qst,2016-01-23 18:48:14+00:00,2015,1,0
1377,6.902933309958758e+,16220555,Elizabeth May,ElizabethMay,Thanks to all for such generous tweets in response to my final argument against #kindermorgan #NEB. Flawed project in flawed review.#GPC,en,2016-01-21 22:02:09+00:00,2015,1,0
1378,6.93526345201107e+,363997684,Tom Mulcair,ThomasMulcair,Fier d'être à #Hamilton avec des milliers de manifestants au rassemblement #standupforsteel. https://t.co/Od5MBlLMqF,fr,2016-01-30 20:09:00+00:00,2015,0,-2
1379,6.917796214660506e+,363997684,Tom Mulcair,ThomasMulcair,"Tough times continue in #cdnmedia with 200 layoffs at #RogersMedia, which follow 90 layoffs at #Postmedia last week.",en,2016-01-26 00:28:09+00:00,2015,0,-2
1380,6.899743891069829e+,363997684,Tom Mulcair,ThomasMulcair,Today we wrapped up a great few days of meetings (&amp; a bit of curling) with our #NDP team. We're ready to get to work https://t.co/EDSEgdCKO6,en,2016-01-21 00:54:48+00:00,2015,0,-2
1381,6.906654718513684e+,363997684,Tom Mulcair,ThomasMulcair,My thoughts are with those affected by the shooting at La Loche Community School and @GeorginaNDP whose family members are at the school.,en,2016-01-22 22:40:55+00:00,2015,0,-2
1382,6.934450025302958e+,363997684,Tom Mulcair,ThomasMulcair,Attristé par la mort de motoneigistes dans l'avalanche près de #McBride en Colombie-Britannique. Mes pensées vont à leurs proches.,fr,2016-01-30 14:45:46+00:00,2015,0,-2
1383,6.923995568399032e+,363997684,Tom Mulcair,ThomasMulcair,Today is #BellLetsTalk. We must open up the conversation on #MentalHealth &amp; ensure that all Canadians have access to the services they need.,en,2016-01-27 17:31:33+00:00,2015,0,-2
1384,6.935267714598175e+,363997684,Tom Mulcair,ThomasMulcair,Proud to be here in #Hamilton with thousands in support as we #standupforsteel. https://t.co/lrzODFTs6C,en,2016-01-30 20:10:42+00:00,2015,0,-2
1385,6.8946775657651e+,363997684,Tom Mulcair,ThomasMulcair,Des injustices persistent dans les communautés des Premières Nations. Il est encore temps de changer de direction. #NPD #polcan,fr,2016-01-19 15:21:37+00:00,2015,0,-2
1386,6.934452186585784e+,363997684,Tom Mulcair,ThomasMulcair,"The loss of lives in the avalanche near #McBride, British-Columbia is
heartbreaking. My thoughts are with those touched by this tragedy.",en,2016-01-30 14:46:38+00:00,2015,0,-2
1387,6.91783118043349e+,363997684,Tom Mulcair,ThomasMulcair,I asked Mr. Trudeau today if he'd call on his newly appointed PCO Clerk to apologize for these unacceptable remarks: https://t.co/VOogsZkGaj,en,2016-01-26 00:42:02+00:00,2015,0,-2
1388,6.931225881684255e+,363997684,Tom Mulcair,ThomasMulcair,Join me in the fight against income #inequality. Add your name today: https://t.co/mkovx2ZSTd #cdnpoli #NDP https://t.co/i6RhQ8IkUc,en,2016-01-29 17:24:37+00:00,2015,0,-2
1389,6.90577506882089e+,363997684,Tom Mulcair,ThomasMulcair,"On the anniversary of Roe v. Wade in the United States, let's recommit to safe access to abortions in Canada. #Roe43",en,2016-01-22 16:51:22+00:00,2015,0,-2
1390,6.92148707010175e+,363997684,Tom Mulcair,ThomasMulcair,"Demain, levons le tabou de la maladie mentale. Ajoutez #BellCause à chaque tweet &amp; @Bell versera 5¢ pour des initiatives en santé mentale.",fr,2016-01-27 00:54:45+00:00,2015,0,-2
1391,6.920601591456973e+,363997684,Tom Mulcair,ThomasMulcair,The govt must end this discrimination. We cannot fail another generation of #FirstNations children. #Witness4FNkids https://t.co/zR3SGvAzKD,en,2016-01-26 19:02:54+00:00,2015,0,-2
1392,6.923993297057464e+,363997684,Tom Mulcair,ThomasMulcair,"Parlons ensemble et soyons à l’écoute, aujourd’hui, pour mettre fin aux tabous en matière de santé mentale. C’est une très #BellCause.",fr,2016-01-27 17:30:39+00:00,2015,0,-2
1393,6.894689308768297e+,363997684,Tom Mulcair,ThomasMulcair,"What really matters for First Nation, Métis and Inuit people is restoring basic human rights, including food, water and education. #NDP",en,2016-01-19 15:26:17+00:00,2015,0,-2
1394,6.89469165606871e+,363997684,Tom Mulcair,ThomasMulcair,"What really matters for families is once and for all creating new, affordable and quality #childcare spaces. #NDP #cdnpoli",en,2016-01-19 15:27:13+00:00,2015,0,-2
1395,6.894688628493967e+,363997684,Tom Mulcair,ThomasMulcair,What really matters for health is protecting our universal system and expanding it to include home care and #pharmacare. #NDP #cdnpoli,en,2016-01-19 15:26:01+00:00,2015,0,-2
1396,6.905776058508616e+,363997684,Tom Mulcair,ThomasMulcair,Il y a 43 ans a été rendu l’arrêt Roe v. Wade aux É.-U. sur le droit à l’avortement. Honorons ce moment en protégeant cet acquis au Canada.,fr,2016-01-22 16:51:46+00:00,2015,0,-2
1397,6.910546237764403e+,363997684,Tom Mulcair,ThomasMulcair,"Congratulations @KarlBelanger on your new role as #NDP National Director. Very well deserved, but we’ll miss you around the office.",en,2016-01-24 00:27:16+00:00,2015,0,-2
1398,6.894687974434202e+,363997684,Tom Mulcair,ThomasMulcair,"What really matters is that every single year, we reduce Canada’s emissions of greenhouse gases. #climateaction #NDP #cdnpoli",en,2016-01-19 15:25:45+00:00,2015,0,-2
1399,6.924724920913797e+,363997684,Tom Mulcair,ThomasMulcair,Parlez-en! Il y a plus de gens que vous ne le croyez qui sont à l'écoute et qui soutiennent cette #BellCause. https://t.co/SRuM3678oo,fr,2016-01-27 22:21:22+00:00,2015,0,-2
1400,6.89974542379393e+,363997684,Tom Mulcair,ThomasMulcair,On vient de conclure des réunions très productives au #NPD. On est prêts à travailler. https://t.co/qrEkfaaESj,fr,2016-01-21 00:55:24+00:00,2015,0,-2
1401,6.931224119867105e+,363997684,Tom Mulcair,ThomasMulcair,Luttons ensemble contre les inégalités économiques. Signez aujourd’hui : https://t.co/cKXYNk9Dt9 #polcan #NPD https://t.co/VU4SyNE6C9,fr,2016-01-29 17:23:55+00:00,2015,0,-2
1402,6.894692613376164e+,363997684,Tom Mulcair,ThomasMulcair,The #NDP will never stop fighting for what really matters. #cdnpoli,en,2016-01-19 15:27:36+00:00,2015,0,-2
1403,1.2225528493741588e+,256360738,Andrew Scheer,AndrewScheer,"Aujourd’hui, parlons. J’encourage tous les Canadiens à parler de la réalité des défis en lien avec la santé mentale et à travailler ensemble pour mettre fin aux préjugés. Vous pouvez lire ma déclaration ici : https://t.co/VLGZe1ylAg #BellCause https://t.co/gfW8Syp6FE",fr,2020-01-29 16:11:27+00:00,2019,7,7
1404,1.2229007593578824e+,256360738,Andrew Scheer,AndrewScheer,"Trudeau s’en prend aux détenteurs d’armes à feu respectueux des lois avec l’interdiction qu’il propose. Ciblons plutôt les gangs et les trafiquants d’armes.

@GlenMotz a lancé une pétition en voie de devenir la plus signée de l’histoire du 🇨🇦. Signez ici : https://t.co/f9ia21LkqD https://t.co/3P0Png5glb",fr,2020-01-30 15:13:56+00:00,2019,7,7
1405,1.222619892345688e+,256360738,Andrew Scheer,AndrewScheer,"Today we have an important opportunity to raise awareness of the reality of mental health challenges. These challenges can take many forms and impact people in so many ways. It could be personally or through a family member, friend, or loved one. Today, let’s talk. #BellLetsTalk https://t.co/aZugDhDrWF",en,2020-01-29 20:37:52+00:00,2019,7,7
1406,1.2226254081532764e+,256360738,Andrew Scheer,AndrewScheer,J’ai eu une rencontre positive avec la délégation du Conseil national des musulmans canadiens cette semaine. Nous avons parlé des défis auxquels fait face cette communauté et de la façon dont nous pouvons tous améliorer la sécurité de l’ensemble des Canadiens. https://t.co/PPXEgXcsfh,fr,2020-01-29 20:59:47+00:00,2019,7,7
1407,1.222601851679527e+,256360738,Andrew Scheer,AndrewScheer,"Conservatives understand that a made-in-Canada recession is becoming more and more possible because of Trudeau's never ending deficits, sky-high taxes and wasteful spending. Asking Justin Trudeau important questions in #QP WATCH LIVE: https://t.co/LDn7Wy9qd8",en,2020-01-29 19:26:10+00:00,2019,7,7
1408,1.222625643487289e+,256360738,Andrew Scheer,AndrewScheer,This week I had a positive meeting with the National Council of Canadian Muslims delegation. We discussed challenges facing the community and how we can all work towards improving the safety and security of all Canadians. https://t.co/HvbJph5vfn,en,2020-01-29 21:00:43+00:00,2019,7,7
1409,1.2226911292982477e+,256360738,Andrew Scheer,AndrewScheer,"Trudeau gave 50,000,000 of YOUR money to a credit card company?! All the while household debt is on the rise &amp; Canadians are struggling to pay off the balance of their credit card at month's end. Having a wasteful gov't might not be priceless – turns out it’s worth $50 million. https://t.co/YCl9oh5wjp",en,2020-01-30 01:20:56+00:00,2019,7,7
1410,1.2230035185980252e+,256360738,Andrew Scheer,AndrewScheer,"Mastercard does not need YOUR tax dollars. So why is Justin Trudeau giving them $50,000,000? This is completely unacceptable.",en,2020-01-30 22:02:15+00:00,2019,7,7
1411,1.222968299589374e+,256360738,Andrew Scheer,AndrewScheer,".@sincy12 scored her 185th international goal – breaking BOTH the men’s and women’s soccer scoring records! 
 
Congratulations Christine, you have made your country so proud! ⚽ 🇨🇦 https://t.co/kBs8SXMMZn",en,2020-01-30 19:42:18+00:00,2019,7,7
1412,1.2221748305916068e+,256360738,Andrew Scheer,AndrewScheer,"As a result of Justin Trudeau’s policies, the possibility of a made-in-Canada recession is becoming more and more real.
The Conservative Party will continue to fight for everyday, honest, hard working Canadians. https://t.co/GCZOFTwZ8b",en,2020-01-28 15:09:21+00:00,2019,7,7
1413,1.221970970635899e+,256360738,Andrew Scheer,AndrewScheer,"Will Justin Trudeau stand with our energy workers and get important projects built or will he stand with the activists and celebrities who want to shut down our energy sector tomorrow? 
 
Conservatives know where we stand. https://t.co/KciyGYm2Zy",en,2020-01-28 01:39:17+00:00,2019,7,7
1414,1.221451980415152e+,256360738,Andrew Scheer,AndrewScheer,Conservatives will fight every single day for all Canadians and to show our country why we need a responsible Conservative government. https://t.co/W9WigGon2T,en,2020-01-26 15:17:00+00:00,2019,7,7
1415,1.222968283672064e+,256360738,Andrew Scheer,AndrewScheer,".@sincy12 marque son 185e but à l’international — elle bat ainsi les records féminins ET masculins de pointage au soccer! 
 
Félicitations, Christine, vous faites la fierté du pays! ⚽ 🇨🇦 https://t.co/XHptVHjlLz",fr,2020-01-30 19:42:15+00:00,2019,7,7
1416,1.2229896610328535e+,256360738,Andrew Scheer,AndrewScheer,"Heartbreaking that the National Holocaust Monument was defaced two days after International Holocaust Remembrance Day. Canadians must continue to stand with our Jewish friends and neighbours against antisemitism, hatred, and intolerance.",en,2020-01-30 21:07:11+00:00,2019,7,7
1417,1.2219603296738547e+,256360738,Andrew Scheer,AndrewScheer,"January is Tamil Heritage Month, and last night I was delighted to join the Ottawa Tamil Association to celebrate. Canada’s Conservatives will always stand with the Tamil community in defence of human rights - here at home and around the world. https://t.co/PJJOQlnBAq",en,2020-01-28 00:57:00+00:00,2019,7,7
1418,1.2225417195117486e+,256360738,Andrew Scheer,AndrewScheer,"This weekend I joined members of the Ahmadiyya community at the Baitun Naseer Mosque. I was proud to stand alongside the community which speaks out fearlessly in defence of tolerance, pluralism, and religious freedom. We are united by our values. https://t.co/w5x1C8D63T",en,2020-01-29 15:27:14+00:00,2019,7,7
1419,1.2218764692967014e+,256360738,Andrew Scheer,AndrewScheer,Question Period is back! Conservative MPs are using our strength in Opposition to be your voice in Ottawa. WATCH #QP LIVE: https://t.co/Em7bHKzy0G,en,2020-01-27 19:23:46+00:00,2019,7,7
1420,1.2226198816795976e+,256360738,Andrew Scheer,AndrewScheer,"Nous avons aujourd’hui l’occasion de faire connaître la réalité des défis liés à la santé mentale. Ils peuvent revêtir de nombreuses formes et avoir tant de répercussions. Ce pourrait être vous, un membre de votre famille, un ami ou un proche. Parlons-en aujourd’hui. #BellCause https://t.co/uMPgiuw1Cs",fr,2020-01-29 20:37:49+00:00,2019,7,7
1421,1.2218147804926894e+,256360738,Andrew Scheer,AndrewScheer,"Today is the 75th anniversary of the liberation of the infamous Nazi death camp Auschwitz-Birkenau. International Holocaust Remembrance Day reminds us of importance of combatting vicious antisemitism, racism, and hatred in all of its forms. My statement: https://t.co/acukkyDXrx https://t.co/bdJgxsMbcw",en,2020-01-27 15:18:38+00:00,2019,7,7
1422,1.2225972774384476e+,256360738,Andrew Scheer,AndrewScheer,If you’re fighting this battle alone – know that there is hope and help for you. You don’t have to suffer in silence. Please reach out to a health professional. #BellLetsTalk @BelI_LetsTalk https://t.co/HtFRgPGS7H,en,2020-01-29 19:08:00+00:00,2019,7,7
1423,1.221085878250066e+,256360738,Andrew Scheer,AndrewScheer,Thinking of everyone in Turkey after the earthquake yesterday. My family is praying for people suffering from injuries and for those who’ve lost a loved one.,en,2020-01-25 15:02:14+00:00,2019,7,7
1424,1.2221748196361257e+,256360738,Andrew Scheer,AndrewScheer,"À cause des politiques de Justin Trudeau, la possibilité d’une récession créée par le Canada se concrétise de plus en plus.
Le Parti conservateur continuera de se battre pour les Canadiens ordinaires, travaillants et honnêtes. https://t.co/WH7wIqJftU",fr,2020-01-28 15:09:18+00:00,2019,7,7
1425,1.2219709242132849e+,256360738,Andrew Scheer,AndrewScheer,Justin Trudeau et son gouvernement libéral nuisent à la réputation du Canada sur la scène internationale. Son manque de transparence et infractions éthiques sont inacceptables. Les Canadiens méritent mieux. https://t.co/UtdmpZFGP1,fr,2020-01-28 01:39:06+00:00,2019,7,7
1426,1.2214926945827308e+,256360738,Andrew Scheer,AndrewScheer,"Today, Canadians of Indian heritage and Indians around the world are celebrating India Republic Day. This holiday marks the formal adoption of India’s constitution. On behalf of Canada’s Conservatives, I wish all Indo-Canadians a Happy Republic Day! https://t.co/M2UdpIYxxo",en,2020-01-26 17:58:47+00:00,2019,7,7
1427,1.2230035064807547e+,256360738,Andrew Scheer,AndrewScheer,MasterCard n’a pas besoin de l’argent de VOS impôts. Pourquoi Justin leur donne-t-il donc 50 000 000 $ ? C’est totalement inacceptable.,fr,2020-01-30 22:02:12+00:00,2019,7,7
1428,1.2219419381753324e+,14260960,Justin Trudeau,JustinTrudeau,"Ce matin, j’ai revu avec le Groupe d’intervention en cas d’incident nos mesures pour prévenir la propagation du coronavirus au Canada, aider les familles touchées par le tragique événement en Iran et soutenir la lutte contre les incendies en Australie : https://t.co/9CADmuk6QP https://t.co/IIhgShWdSm",fr,2020-01-27 23:43:55+00:00,2019,3,3
1429,1.2222011745285775e+,14260960,Justin Trudeau,JustinTrudeau,"When we met in Arctic Bay last August, Elder Qapik spoke about keeping Inuit traditions alive. She’s an extraordinary woman who made remarkable contributions to Canada’s war efforts. I hope this recognition will keep her story alive - it’s one the world needs to hear.",en,2020-01-28 16:54:02+00:00,2019,3,3
1430,1.2210740180921795e+,14260960,Justin Trudeau,JustinTrudeau,"Bonne année lunaire! Je souhaite santé, bonheur et prospérité aux Coréens du Canada et du monde entier qui célèbrent Seollal aujourd’hui. https://t.co/0ejZgmTMo3",fr,2020-01-25 14:15:07+00:00,2019,3,3
1431,1.2205248434578268e+,14260960,Justin Trudeau,JustinTrudeau,"Spicy P s’en va au match des étoiles de la #NBA! Félicitations, @pskills43. 🌶",fr,2020-01-24 01:52:53+00:00,2019,3,3
1432,1.2226242070555238e+,14260960,Justin Trudeau,JustinTrudeau,"Whether we’re sitting at home or walking to school, Sophie &amp; I talk with our kids regularly about mental health. I’m glad they’re growing up in a world where these conversations are encouraged, and it’s great so many of you are tweeting about #BellLetsTalk. Let’s keep talking! https://t.co/w8wUgSfxBK",en,2020-01-29 20:55:00+00:00,2019,3,3
1433,1.2226241559479788e+,14260960,Justin Trudeau,JustinTrudeau,"Qu’on soit à la maison ou en route vers l’école, Sophie et moi parlons souvent de santé mentale à nos enfants. Je suis content qu’ils vivent dans un monde où ces conversations sont bien accueillies, et c’est génial de vous voir en parler avec le mot-clic #BellCause. On continue! https://t.co/ndtDCgAvHa",fr,2020-01-29 20:54:48+00:00,2019,3,3
1434,1.22071707551522e+,14260960,Justin Trudeau,JustinTrudeau,"Senator Marc Gold has served his community &amp; our country for decades. As the new Government Representative in the Senate, he’ll help us find common ground as we work to keep our communities safe, make life more affordable, and fight climate change. https://t.co/nImZSBB9KV",en,2020-01-24 14:36:45+00:00,2019,3,3
1435,1.221591278623887e+,14260960,Justin Trudeau,JustinTrudeau,There’s a lot of Canadian talent to root for at the #Grammys this evening. Congratulations &amp; good luck to all of you!,en,2020-01-27 00:30:31+00:00,2019,3,3
1436,1.221077957739012e+,14260960,Justin Trudeau,JustinTrudeau,"As we mark the Vietnamese New Year and look forward to the arrival of spring, I want to wish everyone celebrating a very happy Tết Nguyên Đán! https://t.co/SAnRbriZZ1",en,2020-01-25 14:30:46+00:00,2019,3,3
1437,1.2226862535833477e+,14260960,Justin Trudeau,JustinTrudeau,"Canadians in every province &amp; territory will benefit from this deal. Whether you’re an automaker in Ontario, a farmer in Alberta, a manufacturer in Quebec, or an entrepreneur in Vancouver or St. John’s, the new NAFTA will help create more opportunities for you to succeed.",en,2020-01-30 01:01:33+00:00,2019,3,3
1438,1.220870012589744e+,14260960,Justin Trudeau,JustinTrudeau,Nouvelle bouleversante en provenance de la Turquie ce soir. Nous sommes de tout cœur avec les personnes qui ont été blessées ou qui ont perdu un être cher dans le tremblement de terre d’aujourd’hui. Nos pensées vous accompagnent.,fr,2020-01-25 00:44:28+00:00,2019,3,3
1439,1.221070441521074e+,14260960,Justin Trudeau,JustinTrudeau,Happy Chinese New Year to everyone celebrating the Spring Festival and welcoming the Year of the Rat! I hope you and your family have a peaceful and prosperous year full of good fortune! https://t.co/b2UlMslkDF,en,2020-01-25 14:00:54+00:00,2019,3,3
1440,1.222686230397276e+,14260960,Justin Trudeau,JustinTrudeau,"Nos entreprises ont besoin d’accords comme le nouvel ALENA pour élargir leur clientèle et être concurrentielles. À la Chambre, on a franchi une autre étape vers l’adoption de l’accord, qui aidera les entreprises à croître. Et cela veut dire plus d’emplois pour les Canadiens.",fr,2020-01-30 01:01:28+00:00,2019,3,3
1441,1.2208131578343383e+,14260960,Justin Trudeau,JustinTrudeau,"Nous aurons du pain sur la planche au retour en Chambre la semaine prochaine. Ces deux derniers jours, nous avons pu discuter en équipe de nos buts et priorités et des moyens à prendre pour continuer d’obtenir les résultats les plus importants pour vous et votre famille.",fr,2020-01-24 20:58:33+00:00,2019,3,3
1442,1.2225240012658156e+,14260960,Justin Trudeau,JustinTrudeau,"Three years ago, 6 people were killed and 19 were wounded at the hands of Islamophobia &amp; hate. Today, we remember the victims &amp; stand with their families, whose lives were forever changed by the terrorist attack at the Centre culturel islamique de Québec. https://t.co/DTh86h5DbY",en,2020-01-29 14:16:49+00:00,2019,3,3
1443,1.2210740380444836e+,14260960,Justin Trudeau,JustinTrudeau,"Happy Lunar New Year! To Koreans in Canada and around the world celebrating Seollal today, I wish you health, happiness, and prosperity. https://t.co/OcXs8GQKR9",en,2020-01-25 14:15:11+00:00,2019,3,3
