tweet id,user id,politician name,twitter handle,tweet text,tweet lang,tweet translated,tweet creation date,election year,x coordinate,y coordinate
5.926551449252659e+,15526563,Jack Layton,jacklayton,Online or in person: join me for a huge rally in St. John’s today – with live music by Idlers http://ndp.ca/hhuNZ #NDP #Cdnpoli #elxn41,en,Online or in person: join me for a huge rally in St. John’s today – with live music by Idlers http://ndp.ca/hhuNZ #NDP #Cdnpoli #elxn41,2011-04-16 14:42:54+00:00,2011,-1,-1
6.225604416387072e+,15526563,Jack Layton,jacklayton,On behalf of my family & New Democrats – warmest wishes to all Cdns celebrating Easter this weekend. #NDP #Cdnpoli #elxn41,en,On behalf of my family & New Democrats – warmest wishes to all Cdns celebrating Easter this weekend. #NDP #Cdnpoli #elxn41,2011-04-24 20:46:12+00:00,2011,-1,-1
6.121639015730381e+,15526563,Jack Layton,jacklayton,"Together, we can do this. Watch my new TV ad now: http://ndp.ca/hhJgJ #NDP #Cdnpoli #elxn41",en,"Together, we can do this. Watch my new TV ad now: http://ndp.ca/hhJgJ #NDP #Cdnpoli #elxn41",2011-04-21 23:54:59+00:00,2011,-1,-1
6.300033722051789e+,15526563,Jack Layton,jacklayton,Right now – join me online for a nation-wide #NDP townhall: http://ndp.ca/hhJjZ & ask me your question with #AskLayton /#elxn41 #Cdnpoli,en,Right now – join me online for a nation-wide #NDP townhall: http://ndp.ca/hhJjZ & ask me your question with #AskLayton /#elxn41 #Cdnpoli,2011-04-26 22:03:45+00:00,2011,-1,-1
9.555579291213414e+,15526563,Jack Layton,jacklayton,"I’m fighting cancer now, so I can fight for families in September: http://ndp.ca/hhJyz  #NDP #Cdnpoli",en,"I’m fighting cancer now, so I can fight for families in September: http://ndp.ca/hhJyz  #NDP #Cdnpoli",2011-07-25 18:07:31+00:00,2011,-1,-1
6.289125037796147e+,15526563,Jack Layton,jacklayton,Ending strong with #NDP TV ad. Watch now: http://ndp.ca/hhJjY Together – we can do this. #Cdnpoli #elxn41,en,Ending strong with #NDP TV ad. Watch now: http://ndp.ca/hhJjY Together – we can do this. #Cdnpoli #elxn41,2011-04-26 14:50:17+00:00,2011,-1,-1
6.301800833496269e+,15526563,Jack Layton,jacklayton,What a great townhall – thanks to everyone for taking part & sending me your questions. #AskLayton #NDP #Cdnpoli #elxn41,en,What a great townhall – thanks to everyone for taking part & sending me your questions. #AskLayton #NDP #Cdnpoli #elxn41,2011-04-26 23:13:58+00:00,2011,-1,-1
6.042654478657536e+,15526563,Jack Layton,jacklayton,Working the drive-through at Tim Hortons in Welland. And I thought politics was fast-paced! #Cndpoli #elxn41 #NDP  http://twitpic.com/4mwsox,en,Working the drive-through at Tim Hortons in Welland. And I thought politics was fast-paced! #Cndpoli #elxn41 #NDP  http://twitpic.com/4mwsox,2011-04-19 19:36:25+00:00,2011,-1,-1
7.311040058084557e+,15526563,Jack Layton,jacklayton,Just had 1st meeting of largest official opposition in 31 yrs. Such a passionate team –a great mix of experience & youth. #NDP #Cdnpoli,en,Just had 1st meeting of largest official opposition in 31 yrs. Such a passionate team –a great mix of experience & youth. #NDP #Cdnpoli,2011-05-24 19:37:32+00:00,2011,-1,-1
6.413318976085197e+,15526563,Jack Layton,jacklayton,Watch now: http://ndp.ca/hhuNZ Join me online for an #NDP rally live from Courtenay– with performance by Todd Butler. #Cdnpoli #elxn41,en,Watch now: http://ndp.ca/hhuNZ Join me online for an #NDP rally live from Courtenay– with performance by Todd Butler. #Cdnpoli #elxn41,2011-04-30 01:05:18+00:00,2011,-1,-1
5.82868126863319e+,15526563,Jack Layton,jacklayton,Getting ready for French #db8 – still riding high from last night’s #db8. Highlights: http://ndp.ca/hhuLY #NDP #Cdnpoli #elxn41 #laytondb8,en,Getting ready for French #db8 – still riding high from last night’s #db8. Highlights: http://ndp.ca/hhuLY #NDP #Cdnpoli #elxn41 #laytondb8,2011-04-13 21:53:53+00:00,2011,-1,-1
6.441537536172032e+,15526563,Jack Layton,jacklayton,"Watch now: http://ndp.ca/hhuNZ Join me for the last online #NDP rally of #elxn41 – live from Vancouver, with performance by Wil. #Cdnpoli",en,"Watch now: http://ndp.ca/hhuNZ Join me for the last online #NDP rally of #elxn41 – live from Vancouver, with performance by Wil. #Cdnpoli",2011-04-30 19:46:36+00:00,2011,-1,-1
6.360904201838592e+,15526563,Jack Layton,jacklayton,Yellowknife is bustling - great to meet so many excited New Democrats here in the North! #NDP #Cdnpoli #elxn41,en,Yellowknife is bustling - great to meet so many excited New Democrats here in the North! #NDP #Cdnpoli #elxn41,2011-04-28 14:22:32+00:00,2011,-1,-1
6.49364655840854e+,7401202,Stephen Harper,StephenHarper,The whole country is behind you @BlueJays! Congrats on clinching the AL East! #ComeTogether,en,The whole country is behind you @BlueJays! Congrats on clinching the AL East! #ComeTogether,2015-09-30 23:26:13+00:00,2015,7,9
6.558887325502505e+,7401202,Stephen Harper,StephenHarper,Our @CPC_HQ plan will lower taxes and create 1.3 million new Canadian jobs. Vote to protect our economy. #elxn42 http://t.co/Qt6wKg9wjD,en,Our @CPC_HQ plan will lower taxes and create 1.3 million new Canadian jobs. Vote to protect our economy. #elxn42 http://t.co/Qt6wKg9wjD,2015-10-18 23:30:34+00:00,2015,7,9
6.562296502224568e+,7401202,Stephen Harper,StephenHarper,This election is too important to stay on the sidelines. Vote @CPC_HQ today for our plan to protect our economy. https://t.co/TgjVQYkit6,en,This election is too important to stay on the sidelines. Vote @CPC_HQ today for our plan to protect our economy. https://t.co/TgjVQYkit6,2015-10-19 22:05:15+00:00,2015,7,9
6.562069744393134e+,7401202,Stephen Harper,StephenHarper,"Vote Conservative for more dollars in your pocket, lower taxes, and more good Canadian jobs. #cdnpoli #elxn42 https://t.co/QYYg6hDYJo",en,"Vote Conservative for more dollars in your pocket, lower taxes, and more good Canadian jobs. #cdnpoli #elxn42 https://t.co/QYYg6hDYJo",2015-10-19 20:35:09+00:00,2015,7,9
6.558131601595924e+,7401202,Stephen Harper,StephenHarper,"Tomorrow, vote Conservative to support your family and protect our economy. http://t.co/lTTkYPlGX0 #cdnpoli #elxn42 http://t.co/hvaNyjvqII",en,"Tomorrow, vote Conservative to support your family and protect our economy. http://t.co/lTTkYPlGX0 #cdnpoli #elxn42 http://t.co/hvaNyjvqII",2015-10-18 18:30:16+00:00,2015,7,9
6.560979270274253e+,7401202,Stephen Harper,StephenHarper,"Today, I’m asking you to vote Conservative to protect Canadian jobs and our economy. #cdnpoli #elxn42 http://t.co/IFkyJBap3Z",en,"Today, I’m asking you to vote Conservative to protect Canadian jobs and our economy. #cdnpoli #elxn42 http://t.co/IFkyJBap3Z",2015-10-19 13:21:50+00:00,2015,7,9
6.572009548660736e+,7401202,Stephen Harper,StephenHarper,Let us pause today to remember: https://t.co/XEy8cKxG8R,en,Let us pause today to remember: https://t.co/XEy8cKxG8R,2015-10-22 14:24:52+00:00,2015,7,9
6.551017954259804e+,7401202,Stephen Harper,StephenHarper,Great to meet Tiger Singh family &amp; @TigerJeetSingh_ w/ @lraitt. Thanks for your work keeping kids away from drugs. http://t.co/6S7Ix5kEsY,en,Great to meet Tiger Singh family &amp; @TigerJeetSingh_ w/ @lraitt. Thanks for your work keeping kids away from drugs. http://t.co/6S7Ix5kEsY,2015-10-16 19:23:33+00:00,2015,7,9
6.525667930772644e+,7401202,Stephen Harper,StephenHarper,"We have a plan to add more than 700,000 new Canadian homeowners by 2020. http://t.co/sfZEXrjfGE #elxn42 #cdnpoli http://t.co/CTEtjhYgLp",en,"We have a plan to add more than 700,000 new Canadian homeowners by 2020. http://t.co/sfZEXrjfGE #elxn42 #cdnpoli http://t.co/CTEtjhYgLp",2015-10-09 19:30:22+00:00,2015,7,9
6.5471101486524e+,7401202,Stephen Harper,StephenHarper,"On October 19, vote for more jobs and lower taxes. Vote to protect our economy. Vote Conservative. #elxn42 #cdnpoli http://t.co/U7ITW9ZzXR",en,"On October 19, vote for more jobs and lower taxes. Vote to protect our economy. Vote Conservative. #elxn42 #cdnpoli http://t.co/U7ITW9ZzXR",2015-10-15 17:30:44+00:00,2015,7,9
6.562220956686172e+,7401202,Stephen Harper,StephenHarper,"We have a positive plan for lower taxes, maintaining a balanced budget, and more good Canadian jobs. Vote @CPC_HQ. https://t.co/mOpm1gBmGQ",en,"We have a positive plan for lower taxes, maintaining a balanced budget, and more good Canadian jobs. Vote @CPC_HQ. https://t.co/mOpm1gBmGQ",2015-10-19 21:35:14+00:00,2015,7,9
6.510806973697434e+,7401202,Stephen Harper,StephenHarper,12-country trade agreement gives Canada preferred access to 800 million new customers for Canadian goods. http://t.co/RnMzRwlPMN #cdnpoli,en,12-country trade agreement gives Canada preferred access to 800 million new customers for Canadian goods. http://t.co/RnMzRwlPMN #cdnpoli,2015-10-05 17:05:09+00:00,2015,7,9
6.52564255498195e+,7401202,Stephen Harper,StephenHarper,"Our low-tax, balanced budget plan will protect Canada’s economy and create new jobs. http://t.co/Vaq6vzz929 #cdnpoli http://t.co/aWxYj5qBnM",en,"Our low-tax, balanced budget plan will protect Canada’s economy and create new jobs. http://t.co/Vaq6vzz929 #cdnpoli http://t.co/aWxYj5qBnM",2015-10-09 19:20:17+00:00,2015,7,9
6.55858526628266e+,7401202,Stephen Harper,StephenHarper,Vote Conservative for our plan to cut payroll taxes and protect our economy. http://t.co/lTTkYPlGX0 #cdnpoli #elxn42 http://t.co/ZUjaf1u4Y8,en,Vote Conservative for our plan to cut payroll taxes and protect our economy. http://t.co/lTTkYPlGX0 #cdnpoli #elxn42 http://t.co/ZUjaf1u4Y8,2015-10-18 21:30:32+00:00,2015,7,9
6.544457545981829e+,7401202,Stephen Harper,StephenHarper,"What a game @BlueJays! Congrats, and looking forward to the #ALCS! #ComeTogether",en,"What a game @BlueJays! Congrats, and looking forward to the #ALCS! #ComeTogether",2015-10-14 23:56:41+00:00,2015,7,9
6.562145402716815e+,7401202,Stephen Harper,StephenHarper,"For our @CPC_HQ, protecting the economy is our number-one priority. Vote for lower taxes and 1.3 million more jobs. https://t.co/57Eoa5Ic7O",en,"For our @CPC_HQ, protecting the economy is our number-one priority. Vote for lower taxes and 1.3 million more jobs. https://t.co/57Eoa5Ic7O",2015-10-19 21:05:12+00:00,2015,7,9
6.540527823711191e+,7401202,Stephen Harper,StephenHarper,Good luck to @TedOpitz and all our #CPC candidates in these final days of the campaign! #cdnpoli #elxn42 http://t.co/KPIKBYBPfo,en,Good luck to @TedOpitz and all our #CPC candidates in these final days of the campaign! #cdnpoli #elxn42 http://t.co/KPIKBYBPfo,2015-10-13 21:55:09+00:00,2015,7,9
6.525654811619287e+,7401202,Stephen Harper,StephenHarper,We have a plan to create 1.3 million more well-paying jobs by 2020. http://t.co/s5h134wP1D #cdnpoli #elxn42 http://t.co/8D058PBkxF,en,We have a plan to create 1.3 million more well-paying jobs by 2020. http://t.co/s5h134wP1D #cdnpoli #elxn42 http://t.co/8D058PBkxF,2015-10-09 19:25:09+00:00,2015,7,9
6.547601496350638e+,7401202,Stephen Harper,StephenHarper,It's with sadness I learned of Ken Taylor's passing. He represented the very best Canada's foreign service offers http://t.co/deGUnsdwKK,en,It's with sadness I learned of Ken Taylor's passing. He represented the very best Canada's foreign service offers http://t.co/deGUnsdwKK,2015-10-15 20:45:59+00:00,2015,7,9
6.547436803774505e+,7401202,Stephen Harper,StephenHarper,"Grateful to have the support of @OfficialGretzky, and millions of Canadians from coast to coast to coast. #elxn42 http://t.co/MRxniMseK4",en,"Grateful to have the support of @OfficialGretzky, and millions of Canadians from coast to coast to coast. #elxn42 http://t.co/MRxniMseK4",2015-10-15 19:40:32+00:00,2015,7,9
6.547600588703621e+,7401202,Stephen Harper,StephenHarper,"On October 19, will you join me in voting to protect our economy? http://t.co/lTTkYP45yq #cdnpoli #elxn42 http://t.co/lVDbY1zSsV",en,"On October 19, will you join me in voting to protect our economy? http://t.co/lTTkYP45yq #cdnpoli #elxn42 http://t.co/lVDbY1zSsV",2015-10-15 20:45:37+00:00,2015,7,9
6.540653803364966e+,7401202,Stephen Harper,StephenHarper,Liberal tax hikes will kill jobs and hurt our economy. Vote @CPC_HQ to protect our economy. #elxn42 #cdnpoli http://t.co/G9XPUohPUs,en,Liberal tax hikes will kill jobs and hurt our economy. Vote @CPC_HQ to protect our economy. #elxn42 #cdnpoli http://t.co/G9XPUohPUs,2015-10-13 22:45:13+00:00,2015,7,9
6.51084498180907e+,7401202,Stephen Harper,StephenHarper,"Every sector and region of Canadian economy benefits from trade, including small- and medium-size businesses and workers. #cdnpoli #elxn42",en,"Every sector and region of Canadian economy benefits from trade, including small- and medium-size businesses and workers. #cdnpoli #elxn42",2015-10-05 17:20:15+00:00,2015,7,9
6.540590988671508e+,7401202,Stephen Harper,StephenHarper,Toured @WFW_Intl today. Conservatives support Canadian businesses with low taxes and less red tape. #elxn42 #cdnpoli http://t.co/phY5qwRsNB,en,Toured @WFW_Intl today. Conservatives support Canadian businesses with low taxes and less red tape. #elxn42 #cdnpoli http://t.co/phY5qwRsNB,2015-10-13 22:20:15+00:00,2015,7,9
6.510857323129364e+,7401202,Stephen Harper,StephenHarper,Our Conservative government has increased Canadian free-trade from five to 51 countries. http://t.co/RnMzRwlPMN #cdnpoli #elxn42,en,Our Conservative government has increased Canadian free-trade from five to 51 countries. http://t.co/RnMzRwlPMN #cdnpoli #elxn42,2015-10-05 17:25:09+00:00,2015,7,9
6.924813103345705e+,14260960,Justin Trudeau,JustinTrudeau,I’ll be on the @TheSocialCTV at 7 ET/PT for a #BellLetsTalk special. RT to support mental health programs in Canada! https://t.co/fw8G1uWL7d,en,I’ll be on the @TheSocialCTV at 7 ET/PT for a #BellLetsTalk special. RT to support mental health programs in Canada! https://t.co/fw8G1uWL7d,2016-01-27 22:56:24+00:00,2015,2,4
6.924810789558067e+,14260960,Justin Trudeau,JustinTrudeau,Je prends part à l’émission spéciale @TheSocialCTV à 19h HE/HP. RT pr appuyer les prog. en santé mentale #BellCause https://t.co/XEVvgZq6D8,fr,I'm taking part in the @TheSocialCTV special at 7pm ET/PT. RT to support prog. in mental health #BellLetsTalk https://t.co/XEVvgZq6D8,2016-01-27 22:55:29+00:00,2015,2,4
6.923500194296013e+,14260960,Justin Trudeau,JustinTrudeau,Journée #BellCause : arrêtons la stigmatisation sur la maladie mentale. RT pour donner 5 ¢ aux programmes de santé mentale.,fr,#BellLetsTalk Day: let’s stop the stigmatization of mental illness. RT to donate 5¢ to mental health programs.,2016-01-27 14:14:42+00:00,2015,2,4
6.899867742198006e+,14260960,Justin Trudeau,JustinTrudeau,"Bonnes rencontres à #Davos auj. Merci à @SherylSandberg de Facebook et à @SatyaNadella, pdg de Microsoft. #WEF16 https://t.co/CGZq6V6Pgf",fr,Good meetings in #Davos today. Thanks to Facebook's @SherylSandberg and Microsoft CEO @SatyaNadella. #WEF16 https://t.co/CGZq6V6Pgf,2016-01-21 01:44:00+00:00,2015,2,4
6.923883359402107e+,14260960,Justin Trudeau,JustinTrudeau,"On this #HolocaustMemorialDay, we honour its victims &amp; vow to fight intolerance and anti-Semitism. Full statement: https://t.co/RsX9iMxCdG",en,"On this #HolocaustMemorialDay, we honour its victims &amp; vow to fight intolerance and anti-Semitism. Full statement: https://t.co/RsX9iMxCdG",2016-01-27 16:46:57+00:00,2015,2,4
6.905508056952996e+,14260960,Justin Trudeau,JustinTrudeau,"LIVE now with @MelindaGates, @SherylSandberg &amp; others for “Progress towards Parity"" at #WEF16 in #Davos: https://t.co/fWCXskaAyB",en,"LIVE now with @MelindaGates, @SherylSandberg &amp; others for “Progress towards Parity"" at #WEF16 in #Davos: https://t.co/fWCXskaAyB",2016-01-22 15:05:16+00:00,2015,2,4
6.927657375013929e+,14260960,Justin Trudeau,JustinTrudeau,"Il y a 100 ans auj, les Manitobaines ont obtenu le droit de vote: 1re victoire pour le vote des femmes au pays.
https://t.co/0RGHoV0dab",fr,"100 years ago, Manitoba women obtained the right to vote: the first victory for women's suffrage in the country.
https://t.co/0RGHoV0dab",2016-01-28 17:46:37+00:00,2015,2,4
6.905710812796355e+,14260960,Justin Trudeau,JustinTrudeau,This is fantastic. https://t.co/gZY2ORASrB,en,This is fantastic. https://t.co/gZY2ORASrB,2016-01-22 16:25:50+00:00,2015,2,4
6.931838084435517e+,14260960,Justin Trudeau,JustinTrudeau,I’m La Loche today to offer my condolences to community members here. Our country joins them in mourning. https://t.co/G8JwEuxPWH,en,I’m La Loche today to offer my condolences to community members here. Our country joins them in mourning. https://t.co/G8JwEuxPWH,2016-01-29 21:27:53+00:00,2015,2,4
6.916303546424238e+,14260960,Justin Trudeau,JustinTrudeau,"J'ai hâte de retourner au Parlement auj. Priorités : nos engagements, la croissance de l'économie et le renforcement de la classe moyenne.",fr,"I look forward to returning to Parliament today. Priorities: our commitments, economic growth and strengthening the middle class.",2016-01-25 14:35:01+00:00,2015,2,4
6.927658477570212e+,14260960,Justin Trudeau,JustinTrudeau,"100 years ago today, Manitoba women won the right to vote – the first victory for women’s suffrage in this country.
https://t.co/HgCybKY3hX",en,"100 years ago today, Manitoba women won the right to vote – the first victory for women’s suffrage in this country.
https://t.co/HgCybKY3hX",2016-01-28 17:47:03+00:00,2015,2,4
6.8983522967919e+,14260960,Justin Trudeau,JustinTrudeau,Great to see solid Canadian leadership in #Davos today for #WEF16. We’re ready to invest in the future https://t.co/AmCUCLQcM3,en,Great to see solid Canadian leadership in #Davos today for #WEF16. We’re ready to invest in the future https://t.co/AmCUCLQcM3,2016-01-20 15:41:49+00:00,2015,2,4
6.905097010673132e+,14260960,Justin Trudeau,JustinTrudeau,I’m honoured to be recognized by @CatalystInc for our government’s work on gender parity and equality. #BecauseIts2016!,en,I’m honoured to be recognized by @CatalystInc for our government’s work on gender parity and equality. #BecauseIts2016!,2016-01-22 12:21:56+00:00,2015,2,4
6.931835803740856e+,14260960,Justin Trudeau,JustinTrudeau,Je suis à La Loche pour présenter mes condoléances aux habitants d’ici. Tout notre pays partage leur deuil. https://t.co/XtQyqzAaW1,fr,I am in La Loche to offer my condolences to the residents here. Our entire country shares their mourning. https://t.co/XtQyqzAaW1,2016-01-29 21:26:58+00:00,2015,2,4
6.925158119829832e+,14260960,Justin Trudeau,JustinTrudeau,Tonight we celebrate 45 years of Canada-China diplomatic relations. Thank you Ambassador Luo for the warm reception. https://t.co/adl28Om64D,en,Tonight we celebrate 45 years of Canada-China diplomatic relations. Thank you Ambassador Luo for the warm reception. https://t.co/adl28Om64D,2016-01-28 01:13:30+00:00,2015,2,4
6.92350250606932e+,14260960,Justin Trudeau,JustinTrudeau,It’s #BellLetsTalk day! Let’s work to end the stigma around mental illness. RT this to donate 5¢ to Canadian mental health programs.,en,It’s #BellLetsTalk day! Let’s work to end the stigma around mental illness. RT this to donate 5¢ to Canadian mental health programs.,2016-01-27 14:15:37+00:00,2015,2,4
6.923992211235799e+,14260960,Justin Trudeau,JustinTrudeau,My mother is an inspiration. Her bravery in discussing mental health struggles has opened the door for others. RT to support #BellLetsTalk.,en,My mother is an inspiration. Her bravery in discussing mental health struggles has opened the door for others. RT to support #BellLetsTalk.,2016-01-27 17:30:13+00:00,2015,2,4
6.899870823082271e+,14260960,Justin Trudeau,JustinTrudeau,Good meetings today in #Davos. My thanks to Facebook’s @SherylSandberg and Microsoft CEO @SatyaNadella. #WEF16 https://t.co/Ho91U6XV5I,en,Good meetings today in #Davos. My thanks to Facebook’s @SherylSandberg and Microsoft CEO @SatyaNadella. #WEF16 https://t.co/Ho91U6XV5I,2016-01-21 01:45:14+00:00,2015,2,4
6.916305375853363e+,14260960,Justin Trudeau,JustinTrudeau,"Eager to get back to Parliament today. We're focused on our commitments to Canadians, growing the economy &amp; strengthening our middle class.",en,"Eager to get back to Parliament today. We're focused on our commitments to Canadians, growing the economy &amp; strengthening our middle class.",2016-01-25 14:35:44+00:00,2015,2,4
6.923667816803901e+,14260960,Justin Trudeau,JustinTrudeau,"You'll have the support of an entire country in this fight, Rolly. My best wishes to you and your family.  https://t.co/aZetNxRYIm",en,"You'll have the support of an entire country in this fight, Rolly. My best wishes to you and your family.  https://t.co/aZetNxRYIm",2016-01-27 15:21:18+00:00,2015,2,4
6.906873428525875e+,14260960,Justin Trudeau,JustinTrudeau,Our country's heart is breaking. We grieve with - and stand with - the people of La Loche today. Full statement: https://t.co/tWQAaewlX1,en,Our country's heart is breaking. We grieve with - and stand with - the people of La Loche today. Full statement: https://t.co/tWQAaewlX1,2016-01-23 00:07:49+00:00,2015,2,4
6.921611001886433e+,14260960,Justin Trudeau,JustinTrudeau,My thanks to the @ITK_CanadaInuit for the important meeting today. Let's work together to bring positive change. https://t.co/DVJ8BiKsLK,en,My thanks to the @ITK_CanadaInuit for the important meeting today. Let's work together to bring positive change. https://t.co/DVJ8BiKsLK,2016-01-27 01:44:00+00:00,2015,2,4
6.923880747734835e+,14260960,Justin Trudeau,JustinTrudeau,"En ce Jour commémoratif de l’Holocauste, nous honorons la mémoire des victimes. Fin à l’intolérance/l’antisémitisme: https://t.co/qKeUbruxBB",fr,"On this Holocaust Memorial Day, we honor the memory of the victims. End intolerance/anti-Semitism: https://t.co/qKeUbruxBB",2016-01-27 16:45:55+00:00,2015,2,4
6.920345784631009e+,14260960,Justin Trudeau,JustinTrudeau,My thoughts are also with Rogers Media employees facing layoffs. This is a challenging time for journalists telling Canada's stories. 2/2,en,My thoughts are also with Rogers Media employees facing layoffs. This is a challenging time for journalists telling Canada's stories. 2/2,2016-01-26 17:21:15+00:00,2015,2,4
6.906868763369226e+,14260960,Justin Trudeau,JustinTrudeau,Le pays a le coeur brisé. Nous appuyons les résidents de La Loche aujourd’hui et sommes solidaires de leur peine : https://t.co/VvEExdptfO,fr,The country is heartbroken. We support the residents of La Loche today and stand in solidarity with their pain: https://t.co/VvEExdptfO,2016-01-23 00:05:58+00:00,2015,2,4
6.935202923631084e+,16220555,Elizabeth May,ElizabethMay,@gparker30235806  I could not see who was heckling. I could only tell the noise came fm Conservative benches.#cdnpoli #GPC,en,@gparker30235806  I could not see who was heckling. I could only tell the noise came fm Conservative benches.#cdnpoli #GPC,2016-01-30 19:44:57+00:00,2015,1,0
6.920712411471176e+,16220555,Elizabeth May,ElizabethMay,Env Commissioner finds the Pest Mngmt Agency has allowed pesticides to be used for yrs without study/review. #cdnpoli #GPC,en,Env Commissioner finds the Pest Mngmt Agency has allowed pesticides to be used for yrs without study/review. #cdnpoli #GPC,2016-01-26 19:46:56+00:00,2015,1,0
6.932965695928443e+,16220555,Elizabeth May,ElizabethMay,@DOAJoe  Keep up the great work Joe! #bcpoli,en,@DOAJoe  Keep up the great work Joe! #bcpoli,2016-01-30 04:55:57+00:00,2015,1,0
6.906749190094193e+,16220555,Elizabeth May,ElizabethMay,"For those who think the choice is pipeline or rail, it's not. It is process in Alberta or export to jobs overseas.#kindermorgan #NEB #GPC",en,"For those who think the choice is pipeline or rail, it's not. It is process in Alberta or export to jobs overseas.#kindermorgan #NEB #GPC",2016-01-22 23:18:27+00:00,2015,1,0
6.909768553907118e+,16220555,Elizabeth May,ElizabethMay,First ever Electric vehicle food drive! At Oak Bay HS@geazone.ca @mustardseedvic #yyj #GPC https://t.co/wRWkgX2au2,en,First ever Electric vehicle food drive! At Oak Bay HS@geazone.ca @mustardseedvic #yyj #GPC https://t.co/wRWkgX2au2,2016-01-23 19:18:14+00:00,2015,1,0
6.932368384131809e+,16220555,Elizabeth May,ElizabethMay,@MathieuFleury @CBCOttawa @cathmckenna He comes now and then. Tara is coaching. Pierre is coaching x-country skiing. :),en,@MathieuFleury @CBCOttawa @cathmckenna He comes now and then. Tara is coaching. Pierre is coaching x-country skiing. :),2016-01-30 00:58:36+00:00,2015,1,0
6.935149857171497e+,16220555,Elizabeth May,ElizabethMay,@muddywolfking @ec_minister  Agreed. Bitumen and diluent pipelines inconsistent with #climate goals. #GPC #climate,en,@muddywolfking @ec_minister  Agreed. Bitumen and diluent pipelines inconsistent with #climate goals. #GPC #climate,2016-01-30 19:23:52+00:00,2015,1,0
6.836811460524278e+,16220555,Elizabeth May,ElizabethMay,"Enjoying a Sunday morning trip on @VIA_Rail from Toronto to Ottawa. Grey day, slate waters of Lake Ontario and scattered snow. Lovely.",en,"Enjoying a Sunday morning trip on @VIA_Rail from Toronto to Ottawa. Grey day, slate waters of Lake Ontario and scattered snow. Lovely.",2016-01-03 16:07:42+00:00,2015,1,0
6.93521855735464e+,16220555,Elizabeth May,ElizabethMay,"@MacSapintosh @colbycosh @gmbutts in relation to newspapers, they only look at price. #nottheissue",en,"@MacSapintosh @colbycosh @gmbutts in relation to newspapers, they only look at price. #nottheissue",2016-01-30 19:51:10+00:00,2015,1,0
6.935142639067587e+,16220555,Elizabeth May,ElizabethMay,May's Point of Order on Decorum - interrupted by heckling as I plead for less heckling.#cdnpoli https://t.co/U3hFZ7CkKB #GPC,en,May's Point of Order on Decorum - interrupted by heckling as I plead for less heckling.#cdnpoli https://t.co/U3hFZ7CkKB #GPC,2016-01-30 19:21:00+00:00,2015,1,0
6.903944845473874e+,16220555,Elizabeth May,ElizabethMay,Great discussion in Whistler with 3 great mayors and MLA on how we implement climate action in #ParisAgreement. @AWAREWhistler #GPC,en,Great discussion in Whistler with 3 great mayors and MLA on how we implement climate action in #ParisAgreement. @AWAREWhistler #GPC,2016-01-22 04:44:06+00:00,2015,1,0
6.930481227134403e+,16220555,Elizabeth May,ElizabethMay,"@UNFCCC  Time for Canada to prepare our new #climate target, or the #CPC weak target will be assumed to be our goal.#GPC",en,"@UNFCCC  Time for Canada to prepare our new #climate target, or the #CPC weak target will be assumed to be our goal.#GPC",2016-01-29 12:28:43+00:00,2015,1,0
6.917726490899497e+,16220555,Elizabeth May,ElizabethMay,"Voting - so that's fun. With election of Bryan May in Cambridge, when my vote is recorded we get a shout out for #saanichgulfislands. #GPC",en,"Voting - so that's fun. With election of Bryan May in Cambridge, when my vote is recorded we get a shout out for #saanichgulfislands. #GPC",2016-01-26 00:00:26+00:00,2015,1,0
6.920725579362836e+,16220555,Elizabeth May,ElizabethMay,Elizabeth May responds to landmark ruling by the Canadian Human Rights Tribunal | Green Party of Canada https://t.co/ofAo1ZujlE #GPC,en,Elizabeth May responds to landmark ruling by the Canadian Human Rights Tribunal | Green Party of Canada https://t.co/ofAo1ZujlE #GPC,2016-01-26 19:52:10+00:00,2015,1,0
6.902761420292465e+,16220555,Elizabeth May,ElizabethMay,"Met with some of the public locked out of the ""public"" NEB hearing. #kindermorgan @dogwoodbc @lynnequarmby #GPC https://t.co/UwskDYD2oV",en,"Met with some of the public locked out of the ""public"" NEB hearing. #kindermorgan @dogwoodbc @lynnequarmby #GPC https://t.co/UwskDYD2oV",2016-01-21 20:53:51+00:00,2015,1,0
6.935155663052759e+,16220555,Elizabeth May,ElizabethMay,@JodieEmery And it creates a lot of GHG. Bizarre and polluting system.,en,@JodieEmery And it creates a lot of GHG. Bizarre and polluting system.,2016-01-30 19:26:10+00:00,2015,1,0
6.932961952009216e+,16220555,Elizabeth May,ElizabethMay,https://t.co/nHYUB4Lv2G,zxx,NULL,2016-01-30 04:54:28+00:00,2015,1,0
6.837152465408983e+,16220555,Elizabeth May,ElizabethMay,MUST SEE film @thebigshort makes it clear the stupidity/fraud behind the 2008 financial crash has not been corrected.@SenSanders#GPC#cdnpoli,en,MUST SEE film @thebigshort makes it clear the stupidity/fraud behind the 2008 financial crash has not been corrected.@SenSanders#GPC#cdnpoli,2016-01-03 18:23:12+00:00,2015,1,0
6.845662887447101e+,16220555,Elizabeth May,ElizabethMay,"Thank you for knowing that, ""@vanayan: The only person that would've cancelled Saudi LAV deal would be May Hopefully there won't be more.""",en,"Thank you for knowing that, ""@vanayan: The only person that would've cancelled Saudi LAV deal would be May Hopefully there won't be more.""",2016-01-06 02:44:56+00:00,2015,1,0
