,tweet id,user id,politician name,twitter handle,tweet text,tweet original lang,tweet created,election
919,1328736972735647744,46764631,Joe Sestak,JoeSestak,"I wanted to share an article I wrote on my roots: the sea, and command of it — for the benefit of both our nation and a value-based world order. https://t.co/dEQWRqm8fN",en,2020-11-17 16:29:15+00:00,2020
920,1305513497606881280,46764631,Joe Sestak,JoeSestak,A few thoughts on @realDonaldTrump's view of military men and women when asked on WRNN TV https://t.co/C2f5wWL2iX,en,2020-09-14 14:27:27+00:00,2020
921,1227410850551648260,46764631,Joe Sestak,JoeSestak,"Andrew, you will be a loss to ideas and character in the campaign. My best wishes to you, always! Very respectfully, Joe",en,2020-02-12 01:55:25+00:00,2020
922,1354903379676254212,1077214808,Jay Inslee,GovInslee,"WATCH: I’m holding a media availability today to give an update on the state's response to the COVID-19 pandemic.

Tune in live: https://t.co/qChwyAPqWB https://t.co/ONiproUabB",en,2021-01-28 21:25:13+00:00,2020
923,1354854214883627009,1077214808,Jay Inslee,GovInslee,We are so grateful for all the work being done throughout our state.,en,2021-01-28 18:09:51+00:00,2020
924,1350223053775491074,1077214808,Jay Inslee,GovInslee,"We won't stop in our mission to protect WA's salmon &amp; the habitat crucial to their survival. 

There's still time to stave off their extinction &amp; this report shows us the biggest roadblocks we’re facing as we work toward protecting our state’s climate, cultural &amp; tribal heritage.",en,2021-01-15 23:27:16+00:00,2020
925,1350966328102891520,1077214808,Jay Inslee,GovInslee,"This did not happen by accident, it happened because of Washingtonians sound, scientific and responsible actions for which they can deservedly take some measure of pride.",en,2021-01-18 00:40:47+00:00,2020
926,1353743719468470275,1077214808,Jay Inslee,GovInslee,"Our nation’s security is enhanced by the inclusion of qualified men and women to serve, regardless of color, religion, orientation, birth place or gender. I commend President Biden for strengthening our military by welcoming transgender members again. https://t.co/ICMOufGMP1",en,2021-01-25 16:37:08+00:00,2020
927,1352081083529977859,1077214808,Jay Inslee,GovInslee,"We know because Washington, along with 24 other states and the @USClimate Alliance, never stopped working towards the goals of the Paris Agreement.
 
We’ve shown that you can grow the economy by acting on climate, now it’s time to do it at a national scale.",en,2021-01-21 02:30:25+00:00,2020
928,1351924013166075904,1077214808,Jay Inslee,GovInslee,"What a joy to see a field of flags, including our state’s, waving in a fresh breeze, festooning the Mall in our nation’s capital with all the hopes of a nation opening to the possibilities brought forth by our new president. https://t.co/vlJe0xIx68",en,2021-01-20 16:06:16+00:00,2020
929,1351958857795346434,1077214808,Jay Inslee,GovInslee,"What we needed on this sunny morning in our nation’s Capitol, we have received. https://t.co/gCrvnJLrhx",en,2021-01-20 18:24:44+00:00,2020
930,1352748013983211521,1077214808,Jay Inslee,GovInslee,"Both Pfizer &amp; Moderna vaccines are safe and effective. 

The remarkable scientific achievement that made these vaccines possible will save countless lives, and puts us on a path to recovery in Washington.",en,2021-01-22 22:40:34+00:00,2020
931,1351989515540283394,1077214808,Jay Inslee,GovInslee,"We are getting calls from friends in Canada saying they are glad that America is back. 

So are we. 

Particularly when it comes to climate change.",en,2021-01-20 20:26:33+00:00,2020
932,1354611363973193729,1077214808,Jay Inslee,GovInslee,WATCH: I will be joining @ChrisCuomo on CNN @CuomoPrimeTime shortly. We will be talking about President Biden’s plans to address climate change.,en,2021-01-28 02:04:51+00:00,2020
933,1350512502522580993,1077214808,Jay Inslee,GovInslee,"On a morning walk to greet troopers and the national guard protecting our Capitol, it's heartening to see the dome light that signals that democracy and judicially verified truth is prevailing against insurrection and vile deception. https://t.co/eCGvPs10hf",en,2021-01-16 18:37:26+00:00,2020
934,1350983441597296641,1077214808,Jay Inslee,GovInslee,"Started the day sending off 80 National Guard from JBLM flying to DC, ended it talking with the guard here in Olympia. Our Washington National Guard protecting two capitols in one day. It’s what they do! They guard us, and our precious democracy. https://t.co/8YdF4irERb",en,2021-01-18 01:48:47+00:00,2020
935,1351321359251435521,1077214808,Jay Inslee,GovInslee,"If you’re not sure when you’ll be eligible for a COVID-19 vaccine, you can find out with @WADeptHealth’s Phase Finder tool here: https://t.co/wFq7VhO62y",en,2021-01-19 00:11:33+00:00,2020
936,1351948131978547203,1077214808,Jay Inslee,GovInslee,"Lady Gaga pointing to the flag, President Biden pointing to the Union and Amanda Gorman pointing to the future. It’s a triple play America!",en,2021-01-20 17:42:07+00:00,2020
937,1351321362254581760,1077214808,Jay Inslee,GovInslee,"2021 is the year we get vaccinated in Washington, and we’ll be mobilizing thousands of workers and resources to make that happen.

Read more here: https://t.co/qDHR4a8YDq",en,2021-01-19 00:11:33+00:00,2020
938,1352303388776558593,1077214808,Jay Inslee,GovInslee,President Biden’s immediate action on the Paris Climate agreement bodes well for his forthcoming herculean efforts mobilizing our clean energy economy. We look forward to the day when he can join his declaration that “Clean Energy Prevailed” to “Democracy Prevailed.”,en,2021-01-21 17:13:47+00:00,2020
939,1354159112041316352,1077214808,Jay Inslee,GovInslee,"WATCH: I’m holding a media availability today to give an update on our state's vaccination efforts in the fight against COVID-19.

Tune in live: https://t.co/MqRcGTFhGj https://t.co/OVqFkTrwOH",en,2021-01-26 20:07:46+00:00,2020
940,1353894743491526657,1077214808,Jay Inslee,GovInslee,"We’ve officially administered over 500,000 total vaccine doses &amp; 57.4% of our current allocation.

As of today we’ve also set a new record, 40,000 vaccine doses reported in a 24 hr period, &amp; our daily average keeps ticking up.

We have a long way to go, but we’re up to the task. https://t.co/qXNM6WB38i",en,2021-01-26 02:37:15+00:00,2020
941,1354576348275073028,1077214808,Jay Inslee,GovInslee,"On #HolocaustRemembranceDay we must do more than remember the 6 million Jews and millions of others murdered in the Holocaust.
 
We must be forever vigilant in rooting out anti-Semitism, hatred and systemic injustice wherever it exists.",en,2021-01-27 23:45:42+00:00,2020
942,1351321346333052931,1077214808,Jay Inslee,GovInslee,"We’ll also be working with the National Guard and other outside resources to set up additional vaccination sites across the state.

These sites will open starting next week in:
➡️Spokane
➡️Kennewick
➡️Wenatchee
➡️Ridgefield https://t.co/0SNPkE45Zz",en,2021-01-19 00:11:29+00:00,2020
943,1354535316678303750,1077214808,Jay Inslee,GovInslee,"I was excited to see Spokane's mass vaccination site open this morning.

We owe a debt of gratitude to the @WANationalGuard for their willingness to help however possible in our vaccination efforts.",en,2021-01-27 21:02:40+00:00,2020
944,1353894746532376576,1077214808,Jay Inslee,GovInslee,More here: https://t.co/ajO3JklDLv,en,2021-01-26 02:37:16+00:00,2020
945,1354169933471473665,1077214808,Jay Inslee,GovInslee,"Ms. Dorothy Hollingsworth is 100 years-old, and last week she received the COVID-19 vaccine. As a Washington resident, her family shared this photo with my office.  
Stay healthy, Ms. Hollingsworth! https://t.co/Wl9CDYQpof",en,2021-01-26 20:50:46+00:00,2020
946,1349893619730157570,1077214808,Jay Inslee,GovInslee,"President - elect Biden’s bold rescue plan meets the moment.
 
It will help get vaccines into arms, kids safely back to school and Washingtonians the relief they need.
 
I urge Congress to work swiftly to pass it.",en,2021-01-15 01:38:13+00:00,2020
947,1354526964753850369,2228878592,Andrew Yang,AndrewYang,Visited the folks at 12 Pell https://t.co/FuxDNoTvVv in Chinatown - there is something magical about Asian guys cutting Asian guys’ hair. As a kid it was a struggle. https://t.co/FyaO7cEjmt,en,2021-01-27 20:29:28+00:00,2020
948,1355619674059321345,2228878592,Andrew Yang,AndrewYang,Looking good NYC!  👍🗽❤️ https://t.co/mGofK4VvNh,en,2021-01-30 20:51:31+00:00,2020
949,1355272843999801350,2228878592,Andrew Yang,AndrewYang,NYC it’s almost the weekend! https://t.co/s4MNs4Qwjj,en,2021-01-29 21:53:20+00:00,2020
950,1355354348180672514,2228878592,Andrew Yang,AndrewYang,The first concert I ever attended was Depeche Mode - the Violator tour in 1990. Saw them in MSG in 2017 and they still had it.,en,2021-01-30 03:17:12+00:00,2020
951,1354528602944102400,2228878592,Andrew Yang,AndrewYang,Proof. https://t.co/07pRYizIA2,en,2021-01-27 20:35:59+00:00,2020
952,1354841624476594176,2228878592,Andrew Yang,AndrewYang,A bunuelo from Jacqueline’s Bakery in Soundview 👍 https://t.co/8y35fi1Fus,en,2021-01-28 17:19:49+00:00,2020
953,1354929020115288067,2228878592,Andrew Yang,AndrewYang,Twice today I looked for my earmuffs and found them on my head.,en,2021-01-28 23:07:06+00:00,2020
954,1354802748143767556,2228878592,Andrew Yang,AndrewYang,I look forward to filling potholes.,en,2021-01-28 14:45:20+00:00,2020
955,1354911958705852420,2228878592,Andrew Yang,AndrewYang,This man just registered to vote today!  😀 https://t.co/8GeTuKn3PP,en,2021-01-28 21:59:18+00:00,2020
956,1354605871284826115,2228878592,Andrew Yang,AndrewYang,Some of the shopkeepers on the Lower East Side making it happen.  👍 https://t.co/Qz525b8aF9,en,2021-01-28 01:43:01+00:00,2020
957,1355162316774453252,2228878592,Andrew Yang,AndrewYang,Hello #YangGang - it’s the return of the progress bar! We are trying to raise $200k by the end of the month with some fun surprises along the way. Chip in now at https://t.co/aJH8sQFZOv - and thank you!!  😀🙏🚀 https://t.co/arV86Feug0,en,2021-01-29 14:34:08+00:00,2020
958,1354776186946252803,2228878592,Andrew Yang,AndrewYang,https://t.co/qK8ZO3DfdS,zxx,2021-01-28 12:59:48+00:00,2020
959,1355600085598564355,2228878592,Andrew Yang,AndrewYang,Hearing from multiple vaccination sites in NYC that there are dozens of staff with hundreds of doses to be administered but only a handful of appointments and patients showing up. What is going on?,en,2021-01-30 19:33:40+00:00,2020
960,1354616902581149703,2228878592,Andrew Yang,AndrewYang,Everywhere I go in the city there’s a whole lot of love.  😀❤️ https://t.co/GkRxDiD762,en,2021-01-28 02:26:51+00:00,2020
961,1355163812765323265,2228878592,Andrew Yang,AndrewYang,The truth is we all want to be GameStop.,en,2021-01-29 14:40:05+00:00,2020
962,1355221495539236871,2228878592,Andrew Yang,AndrewYang,At least I’m not a Red Sox fan.  😀⚾️ #LetsGoMets,en,2021-01-29 18:29:17+00:00,2020
963,1355512226925436934,2228878592,Andrew Yang,AndrewYang,When people ask me how to speed up the economic recovery I say “Vaccinate as many people as possible as quickly as possible.”,en,2021-01-30 13:44:33+00:00,2020
964,1354575128965873670,2228878592,Andrew Yang,AndrewYang,It’s great to be out and about again.  😀,en,2021-01-27 23:40:52+00:00,2020
965,1355655314029375496,2228878592,Andrew Yang,AndrewYang,https://t.co/2ZerJpgrs8,zxx,2021-01-30 23:13:08+00:00,2020
966,1355251183477280768,2228878592,Andrew Yang,AndrewYang,https://t.co/vLeNaumMO1,zxx,2021-01-29 20:27:16+00:00,2020
967,1355596629898911745,2228878592,Andrew Yang,AndrewYang,Will be assisting an essential healthcare worker this Thursday and am looking forward to it!!  🙏🗽❤️,en,2021-01-30 19:19:56+00:00,2020
968,1355156001239003138,2228878592,Andrew Yang,AndrewYang,Getting some help https://t.co/zvUzgyW0Hi,en,2021-01-29 14:09:02+00:00,2020
969,1355355162274103299,2228878592,Andrew Yang,AndrewYang,https://t.co/KUmM7L8hMl,zxx,2021-01-30 03:20:26+00:00,2020
970,1354608578091507715,2228878592,Andrew Yang,AndrewYang,Holy cow - THANK YOU @BrooklynNets for this incredible Jean-Michel Basquiat jersey!!  I will wear it with pride!  Yang ‘21 has a nice ring to it.  😀🏀🗽 https://t.co/BxNyIoS0PW,en,2021-01-28 01:53:47+00:00,2020
971,1355584059146174464,2228878592,Andrew Yang,AndrewYang,“I’m glad you’re running.”  Me too! https://t.co/sdW9GmSIPV,en,2021-01-30 18:29:59+00:00,2020
972,1324367283775590411,1176367702543413248,Jo Jorgensen,JoForLiberty,@A_Quiet_Lurker @LPNational We are watching closely.,en,2020-11-05 15:05:40+00:00,2020
973,1323323267583795208,1176367702543413248,Jo Jorgensen,JoForLiberty,"I am sometimes asked ""who is the worst President in the history of the United States?""
It's not Donald Trump. It's not Barack Obama. Neither of them even come close. In fact, it's not any modern President.
No, the worst President in the history of America is Woodrow Wilson...",en,2020-11-02 17:57:07+00:00,2020
974,1336009386347679744,1176367702543413248,Jo Jorgensen,JoForLiberty,Santa Bats? You betcha! I hope everyone is enjoying their holiday season so far. https://t.co/na3QmZXfLt,en,2020-12-07 18:07:14+00:00,2020
975,1324367698768351233,1176367702543413248,Jo Jorgensen,JoForLiberty,@CHill0352 @DangerousLiber1 @Boo_urns357 The difference in running a campaign with $2 million instead of $12 million.,en,2020-11-05 15:07:19+00:00,2020
976,1323665355630366720,1176367702543413248,Jo Jorgensen,JoForLiberty,"Our campaign is preparing for an unprecedented fight over absentee and mail-in ballots. Trump’s and Biden's campaigns will do anything to toss out your vote.

Click below to contribute to our Emergency Pre-Election Moneybomb now &gt;&gt;&gt; https://t.co/8kQnSqmPpg",en,2020-11-03 16:36:27+00:00,2020
977,1324040093410144258,1176367702543413248,Jo Jorgensen,JoForLiberty,"Today I am reflecting on what a whirlwind this campaign has been, 2020 was a year unlike any other. Thank you all from the bottom of my heart for joining us at our rallies, volunteering your time, and working so diligently to make this campaign a success. We appreciate you!",en,2020-11-04 17:25:32+00:00,2020
978,1323722954312720393,1176367702543413248,Jo Jorgensen,JoForLiberty,"@Samrobb4Liberty, Former Pres Candidate
@rufo4congress, NJ 4th District / US Congress
@MdVet4Peace 
@ShannonBrayNC, NC US Senate
@CHill0352 
@peakliberty, IL State Rep
@Saiiirrr 
@rianna4liberty
@ShaneTHazel, GA US Senate
Join us for liberty talk!
https://t.co/4UoxPy5NR3",en,2020-11-03 20:25:20+00:00,2020
979,1323447372064706560,1176367702543413248,Jo Jorgensen,JoForLiberty,@JTrianaT @GloriaAlvarez85 @GenteLibre_ https://t.co/MHrWQU19iX,qme,2020-11-03 02:10:16+00:00,2020
980,1323424718779781121,1176367702543413248,Jo Jorgensen,JoForLiberty,"I will put an end to the drug war, abolish the DEA, pardon non-violent drug offenders, and empower addicts to seek help and rehabilitation rather than face prison for their victimless mistakes.
#VoteResponsibly #Election2020 #Libertarian
https://t.co/TU1ZmBF2jj",en,2020-11-03 00:40:15+00:00,2020
981,1323677694136111105,1176367702543413248,Jo Jorgensen,JoForLiberty,https://t.co/yGyRLvxZSe,zxx,2020-11-03 17:25:29+00:00,2020
982,1323448045787324416,1176367702543413248,Jo Jorgensen,JoForLiberty,@acpatterson975 Thank you VERY much. That means a lot and I appreciate your vote.,en,2020-11-03 02:12:57+00:00,2020
983,1323446825223946241,1176367702543413248,Jo Jorgensen,JoForLiberty,@JTrianaT @GloriaAlvarez85 @GenteLibre_ ¡Yo prefiero un gato libertad ... o un murciélago! 😉,es,2020-11-03 02:08:06+00:00,2020
984,1323862869117595650,1176367702543413248,Jo Jorgensen,JoForLiberty,Election Night 2020 https://t.co/2L4e3kBdUo,en,2020-11-04 05:41:18+00:00,2020
985,1323722952211386368,1176367702543413248,Jo Jorgensen,JoForLiberty,"Those fun activists over at Debate Mayhem are having some Election Mayhem with LP candidates and other social media LP friends.
@mkibbe will be joining us at 8 pm ET, @MarthaBueno18  will be joining at the bottom of every hour ""from the red carpet""...",en,2020-11-03 20:25:20+00:00,2020
986,1323400199935528961,1176367702543413248,Jo Jorgensen,JoForLiberty,".@Snowden exposed the lies of our government and is forced to exile in Russia.
James Clapper lied directly to us yet continued serving as Dir of National Intelligence and is now a talking head on @CNN.
This is the DnR's America, not ours.
#VOTE for real change this #ElectionDay",en,2020-11-02 23:02:49+00:00,2020
987,1336068043047309312,1176367702543413248,Jo Jorgensen,JoForLiberty,@SDuoply I thought it was Bat Ma'am? ;-),en,2020-12-07 22:00:19+00:00,2020
988,1324365967414218753,1176367702543413248,Jo Jorgensen,JoForLiberty,"Every vote matters, even when you don't like the results.",en,2020-11-05 15:00:26+00:00,2020
989,1323444681473142784,1176367702543413248,Jo Jorgensen,JoForLiberty,"@ShannonBrayNC @realDonaldTrump @biden Will do, Shannon!",en,2020-11-03 01:59:35+00:00,2020
990,1323442652117950464,1176367702543413248,Jo Jorgensen,JoForLiberty,@EmperorSean @RealSpikeCohen @Steve4Gov @ShannonBrayNC @WakeLP @LPNational Thank you for your vote. I truly appreciate it! #IVoted4Jorgensen,en,2020-11-03 01:51:31+00:00,2020
991,1323832400829386752,1176367702543413248,Jo Jorgensen,JoForLiberty,"In case you couldn't see Jo's ballgown on Facebook, here she is! -Staff https://t.co/vmK40nCnXs",en,2020-11-04 03:40:14+00:00,2020
992,1323323270280683522,1176367702543413248,Jo Jorgensen,JoForLiberty,"...under Woodrow Wilson, set in motion the ability for the Federal government to spend ourselves into financial ruin at taxpayer expense.
Without these we likely would not be able to ""afford"" our endless wars or the broken welfare system...",en,2020-11-02 17:57:08+00:00,2020
993,1323827855009189898,1176367702543413248,Jo Jorgensen,JoForLiberty,"Our Twitter livestream is having trouble but you can catch the election night party here:

https://t.co/kjeN6nJJja",en,2020-11-04 03:22:10+00:00,2020
994,1323655017790885890,1176367702543413248,Jo Jorgensen,JoForLiberty,"@TimmTexan @RealSpikeCohen Thanks, Tim, for your vote and for all your support this campaign. I couldn't do it without people like you!",en,2020-11-03 15:55:23+00:00,2020
995,1323294836313784320,1176367702543413248,Jo Jorgensen,JoForLiberty,"I am declaring an Emergency Pre-Election Moneybomb of $50,000 with a 11/3/2020 6:00pm ET deadline.

Please help us reach last-minute voters, fund our poll watching operation, and turn out our supporters by donating ANY amount here: https://t.co/8ESlzYwYbd",en,2020-11-02 16:04:09+00:00,2020
996,1323659986044596224,1176367702543413248,Jo Jorgensen,JoForLiberty,"@BadgermamaDoris Oh, my...I am so touched and might have a tear in my eye. Please tell your mother thank you...and thank you, too, for all your support!
This is the way.",en,2020-11-03 16:15:07+00:00,2020
997,1355074869000622084,21522338,Marianne Williamson,marwilliamson,@hinadirah Two of the classiest women who ever lived.,en,2021-01-29 08:46:39+00:00,2020
998,1355537382888628230,21522338,Marianne Williamson,marwilliamson,@horzac Hello!,en,2021-01-30 15:24:31+00:00,2020
999,1355531097703145472,21522338,Marianne Williamson,marwilliamson,"@art_twst Trump created &amp; the Marjorie Taylor Greenes of the world are maintaining a very dangerous emotional connection with millions of people. In order to counter that, Dems have to create a similarly visceral connection to their own base. I don’t see pointing this out as “accusatory.”",en,2021-01-30 14:59:32+00:00,2020
1000,1355052139094175746,21522338,Marianne Williamson,marwilliamson,@SarcasmStardust Yes I did and I would do it again.,en,2021-01-29 07:16:20+00:00,2020
1001,1355549212742713347,21522338,Marianne Williamson,marwilliamson,Republicans who say a $1.9T Covid Relief Bill is too big had no problem passing a $$2T tax cut (that will never pay for itself)where 83% of $ went to richest corporations &amp; individuals.  People are literally hungry. What do they think that money is for if not to serve the people?,en,2021-01-30 16:11:31+00:00,2020
1002,1355244325299515392,21522338,Marianne Williamson,marwilliamson,"Warren's #WealthTax plan calls for 2% over $500M, 1% more for over $1 billion. No one at that level of wealth would see any difference whatsoever in their lifestyle, but millions of people would see a fundamental difference in their lives based on what we could do with the money.",en,2021-01-29 20:00:01+00:00,2020
1003,1355433554180792320,21522338,Marianne Williamson,marwilliamson,“It’s brutal.”,en,2021-01-30 08:31:56+00:00,2020
1004,1355534654179336194,21522338,Marianne Williamson,marwilliamson,@woahtripleloop @art_twst And getting $2000 into their hands on a monthly basis is something many of us have been advocating for with great passion.,en,2021-01-30 15:13:40+00:00,2020
1005,1355523873119350786,21522338,Marianne Williamson,marwilliamson,"Jen Psaki saying at press conference yesterday that Biden economic team not addressing Robin Hood issue because his team is working on what really matters to the American people, which is Covid relief bill, makes both her &amp; him seem incredibly out of touch with what’s happening.",en,2021-01-30 14:30:50+00:00,2020
1006,1355546260145631234,21522338,Marianne Williamson,marwilliamson,"Based on some responses, I want to clarify. I wasn’t suggesting that anything is more important than a Covid relief bill; I’ve been asking where those $2000 checks are every day.",en,2021-01-30 15:59:47+00:00,2020
1007,1355040650467700737,21522338,Marianne Williamson,marwilliamson,@Divinit08469638 @mtgreenee True. I take it back now.,en,2021-01-29 06:30:41+00:00,2020
1008,1355374243278708737,21522338,Marianne Williamson,marwilliamson,$2000 should be in people’s hands already.,en,2021-01-30 04:36:15+00:00,2020
1009,1355044739427524608,21522338,Marianne Williamson,marwilliamson,"@Jim_Jordan Are you making fun of people trying to avoid a deadly disease, Congressman?",en,2021-01-29 06:46:56+00:00,2020
1010,1355075736084881408,21522338,Marianne Williamson,marwilliamson,Wow.,qst,2021-01-29 08:50:06+00:00,2020
1011,1355537038272061441,21522338,Marianne Williamson,marwilliamson,@shele24 That’s cool. Disagreeing without being disagreeable is more important at this point than agreeing. No one has a monopoly on truth; it’s just a big conversation. Sometimes I don’t agree with someone completely but they made me think about something differently and I grow  from it.,en,2021-01-30 15:23:09+00:00,2020
1012,1355356965363441667,21522338,Marianne Williamson,marwilliamson,@CarmelSo33323 Politics is everyone’s lane.,en,2021-01-30 03:27:36+00:00,2020
1013,1355537324365537281,21522338,Marianne Williamson,marwilliamson,@Delmore_Oakland Okay.,en,2021-01-30 15:24:17+00:00,2020
1014,1355053187590402050,21522338,Marianne Williamson,marwilliamson,#ShutDownDakotaPipeline https://t.co/x3iVBQ1Rso,qme,2021-01-29 07:20:30+00:00,2020
1015,1355375914478166016,21522338,Marianne Williamson,marwilliamson,"In a country where even before the pandemic 40% of Americans could not afford a $400 unexpected expenditure, how do our esteemed elected officials assume people are surviving?",en,2021-01-30 04:42:54+00:00,2020
1016,1355652195702681602,21522338,Marianne Williamson,marwilliamson,@B82858488 One tax bill in 2017.,en,2021-01-30 23:00:44+00:00,2020
1017,1355252482407063552,21522338,Marianne Williamson,marwilliamson,@Wellness4You13 You’re right.,en,2021-01-29 20:32:25+00:00,2020
1018,1355364759269478401,21522338,Marianne Williamson,marwilliamson,@SenSchumer Yes it would.,en,2021-01-30 03:58:34+00:00,2020
1019,1355558721892610049,21522338,Marianne Williamson,marwilliamson,"“You have the Great Library of Alexandria in your smartphone but we haven’t developed the wisdom of the heart.” 
Discussing our true nature, which is loving awareness with @JackKornfield and @TrudyGoodman on this week’s #TheMWPodcast. 
Full video: https://t.co/t63Nmnf31I https://t.co/wYFjsidTNf",en,2021-01-30 16:49:19+00:00,2020
1020,1355528116194729987,21522338,Marianne Williamson,marwilliamson,@dkulchar I’m not saying it’s more important. But it’s struck a nerve &amp; speaks to something extraordinary going on. Her seeming obliviousness to it or making it appear off topic makes the administration look like they’re in an ivory tower rather than on the ground w/ people where they live,en,2021-01-30 14:47:42+00:00,2020
1021,1355435023978131459,21522338,Marianne Williamson,marwilliamson,@Phil_Mattingly And when might “now” be?,en,2021-01-30 08:37:47+00:00,2020
1022,1354431717612933122,949934436,Tom Steyer,TomSteyer,"The @JoeBiden and @KamalaHarris administration will work to  protect public lands, waters, and our coasts, rein in corporate pollution and giveaways to fossil fuel CEOs, make strides towards environmental justice, all while jumpstarting a clean energy economy. #TimeToAct",en,2021-01-27 14:11:00+00:00,2020
1023,1355292892017815555,949934436,Tom Steyer,TomSteyer,"Ok, we all agree. Now we gotta do what Americans have always done: make it happen! Time's a wasting.
https://t.co/dHtvQsySqy",en,2021-01-29 23:13:00+00:00,2020
1024,1353902890365054976,949934436,Tom Steyer,TomSteyer,"No matter where you are, please continue to follow @CDCgov's guidelines.

Wear a mask, stay socially distant, avoid large gatherings, disinfect, and WEAR A MASK.",en,2021-01-26 03:09:38+00:00,2020
1025,1352660033348136961,949934436,Tom Steyer,TomSteyer,"California's clean car rules created the market for electric vehicles and have driven global innovation. Having an administration that works as a partner, rather than an adversary, makes a lot more possible.

https://t.co/YeJAbZdzRs",en,2021-01-22 16:50:57+00:00,2020
1026,1352699448833372161,949934436,Tom Steyer,TomSteyer,"As a kid I was a huge baseball fan and loved watching all the greats including Hank Aaron (my brother's favorite). His record-breaking accomplishments in the face of racism and death threats are a testament to his strength, spirit, and grace.

His legacy lives on. Rest in power. https://t.co/rA22YG2UDs",en,2021-01-22 19:27:35+00:00,2020
1027,1353853348043079680,949934436,Tom Steyer,TomSteyer,Congratulations to @JanetYellen on being confirmed as Treasury Secretary. History made!,en,2021-01-25 23:52:46+00:00,2020
1028,1354531122428973056,949934436,Tom Steyer,TomSteyer,"If America wants to compete, we've got to go all in on clean energy.

https://t.co/TcbZebL9RP",en,2021-01-27 20:46:00+00:00,2020
1029,1353424625015812097,949934436,Tom Steyer,TomSteyer,"I am proud to join many of my distinguished peers from around the globe in signing this letter encouraging President @JoeBiden to take bold climate action so we can build back better toward a new future, together. 

https://t.co/uyXSJDCiOM",en,2021-01-24 19:29:10+00:00,2020
1030,1355213368018132995,949934436,Tom Steyer,TomSteyer,What's happening with $GME is about economic justice at its core. The US has unsupportable and undemocratic inequality. It's why I called for a wealth tax when I was running for President. #TaxMe,en,2021-01-29 17:57:00+00:00,2020
1031,1353109253419126784,949934436,Tom Steyer,TomSteyer,There is a lot of work to do when it comes to climate action and environmental justice. But there is good news now that the American public and our new administration believe that it is #TimeToAct.https://t.co/aEQ79CWrbl,en,2021-01-23 22:36:00+00:00,2020
1032,1354476963314900995,949934436,Tom Steyer,TomSteyer,👏👏 Thank you Mr. President.,en,2021-01-27 17:10:47+00:00,2020
1033,1354116893246799877,949934436,Tom Steyer,TomSteyer,"Losing the race in clean technology is unacceptable, for our country and for American workers. Now is the time we have to act to undo the sins of omission as well as the sins of commission committed by the Trump Administration.
https://t.co/ui6RzwJeBN",en,2021-01-26 17:20:00+00:00,2020
1034,1355588338787504128,949934436,Tom Steyer,TomSteyer,"GM's move to ZEVs is both a reaction to the political change in America &amp; a step in the right direction. It's a dramatic change, but we need this kind of change from the private sector. It's a company understanding that clean energy is inevitable &amp; acting on that awareness. GOOD.",en,2021-01-30 18:47:00+00:00,2020
1035,1354093237309485056,949934436,Tom Steyer,TomSteyer,"President @JoeBiden's commitment to creating good paying, clean-energy jobs &amp; tackling environmental injustice is needed.

I'm proud to work with @POTUS to seize this moment alongside over 150 global leaders &amp; activists. Read our letter w/ @ClimatePower
https://t.co/uyXSJDTUdm",en,2021-01-26 15:46:00+00:00,2020
1036,1354254550048202754,949934436,Tom Steyer,TomSteyer,"The early retirement of several Republican senators speaks to the intellectual discombobulating of the GOP. It's a party that literally has no platform, that has gone against every one of their traditional values in support of the Trump Administration.

Don't just resign. Reform.",en,2021-01-27 02:27:00+00:00,2020
1037,1355259831196635136,949934436,Tom Steyer,TomSteyer,"They are already on the move in Georgia. Again.

https://t.co/7gCNTXhclZ",en,2021-01-29 21:01:37+00:00,2020
1038,1353841075845165058,949934436,Tom Steyer,TomSteyer,"This is where we are. The Biden Administration knows this. That's a big reason why winning was so important. It's #TimeToAct on climate

https://t.co/eY1oQ1IhAX",en,2021-01-25 23:04:00+00:00,2020
1039,1354860131620556804,949934436,Tom Steyer,TomSteyer,"American businesses are ready to move. Huge decision by @GM. Great! The end of the fossil fuel era is in sight.
https://t.co/aMNAHxQTH8",en,2021-01-28 18:33:22+00:00,2020
1040,1353040550946070528,949934436,Tom Steyer,TomSteyer,We will meet this moment. #ClimateAction,en,2021-01-23 18:03:00+00:00,2020
1041,1355259830479405061,949934436,Tom Steyer,TomSteyer,"The GOP's strategy is clearly not to win 51% of all voters. 

It is to win 51% of voters after they have restricted voters that are not likely to support them.",en,2021-01-29 21:01:37+00:00,2020
1042,1354506459933904896,949934436,Tom Steyer,TomSteyer,".@POTUS is putting what's best for the country ahead of political consideration and he's got the team to back it up.
  
This is what we need: a president who treats this emergency like an emergency and has our back. What a change. Republicans in the Senate must follow his lead.",en,2021-01-27 19:08:00+00:00,2020
1043,1354533163872083968,949934436,Tom Steyer,TomSteyer,WATCH: White House National Climate Advisor @Gina_McCarthy and Deputy National Climate Advisor @alizaidi46 on the importance of @POTUS’ executive orders on climate at 4pm ET https://t.co/Ec3eGxyHod,en,2021-01-27 20:54:06+00:00,2020
